stationName,Address,City,State,Charger type,stationModel,unreachable_event_count,status,last_unreachable_start_iso,current_first_unreachable_iso,last_seen_reachable_iso
NYC FLEET / DOH_BEDFORDHCS1,515 Putnam Ave,Bedford-Stuyvesant,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-09-12T16:59:30+00:00,2025-09-12T16:59:30+00:00,2025-09-12T16:59:30+00:00
NYC FLEET / NYPDBXTRAFFC-S1,4223 Third Ave,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-16T22:08:08+00:00,2025-12-16T22:08:08+00:00,2025-12-16T22:08:08+00:00
NYC FLEET / OEMHQARC-S1,42 Red Cross Pl,Downtown Brooklyn,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-11-24T22:15:49+00:00,2025-11-24T22:15:49+00:00,2025-11-24T22:15:49+00:00
NYC FLEET / OEMHQARC-S2,42 Red Cross Pl,Downtown Brooklyn,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-11-13T17:30:46+00:00,2025-11-13T17:30:46+00:00,2025-11-13T17:30:46+00:00
NYC FLEET / DEPQUEENSREP-S3,106-36 180th St,Queens,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-10T17:27:30+00:00,,2026-02-12T20:30:48+00:00
NYC FLEET / NYPDBXTRAFFC-S2,4223 Third Ave,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2021-09-13T20:37:43+00:00,2021-09-13T20:37:43+00:00,2021-09-13T20:37:43+00:00
NYC FLEET / DPRCUNINGHM-S2,Fresh Meadows Cunningham parking lot,Queens,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:31:33+00:00
NYC FLEET / DOC_CHAPEL-S1,Hazen St,Queens,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-10T18:37:32+00:00,,2026-02-12T20:27:40+00:00
NYC FLEET / DPR_CIG-S2,1521-1529 E 102nd St,New York,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:34:29+00:00
NYC FLEET / DOC_RI-INVDIV-S,Hillside Ave,Bronx,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-09T13:14:55+00:00,,2026-02-12T20:28:29+00:00
NYC FLEET / DOTFLATLANDS-S1,928 E 76th St,Canarsie,New York,Level 2,CT4010-HD-GW,2,UNREACHABLE,2026-02-10T12:13:22+00:00,2026-02-10T12:13:22+00:00,2026-02-09T20:30:07+00:00
NYC FLEET / DOT_HARPER-S2,32-1 Harper St,Corona,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-03-28T07:06:32+00:00,2025-03-28T07:06:32+00:00,2025-03-28T07:06:32+00:00
NYC FLEET / DPRLYONS-S1,405 Capodanno Blvd South Beach,New York,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-09T13:15:19+00:00,,2026-02-12T20:27:21+00:00
NYC FLEET / DEP_WARDS-ARC,111 3rd Dr,New York,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:34:22+00:00
NYC FLEET / DPRCUNINGHM-S5,196-00 Union Tpke,Fresh Meadows,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2026-01-29T05:51:11+00:00,2026-01-29T05:51:11+00:00,2026-01-29T05:51:11+00:00
NYC FLEET / DEP_3701JEROME2,3701 Jerome Ave,Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:42+00:00
NYC FLEET / DEP_CROTONFP-BX,3701 Jerome Ave,BRONX,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:32:34+00:00
,,,,,,0,REACHABLE,,,2025-12-01T10:22:31.311507+00:00
NYC FLEET / DSNY_BK03_GW,525 Johnson Avenue,Lagrangeville,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOC_FMRDCOMPLEX,0 Hazen St,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:34+00:00
NYC FLEET / DOCCWOD3,Hillside Ave,Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:28:44+00:00,,2026-02-12T20:33:40+00:00
NYC FLEET / DOCCMUTRAILER01,50 Construction Way CMU,Flushing,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:32:34+00:00
,,,,,,0,REACHABLE,,,2026-01-21T10:19:25+00:00
NYC FLEET / DPRPARADE1-2,397 Coney Island Ave,Flatbush,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:27:16+00:00
NYC FLEET / DPRCITYWIDE#14,13 Bronx Shore Rd,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:27:50+00:00,,2026-02-12T20:32:49+00:00
NYC FLEET / CITYHALL EAST,New York City Hall,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:30:38+00:00,,2026-02-12T20:29:41+00:00
NYC FLEET / DPRBKFORST#2A-B,95 Prospect Park West,Brooklyn,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:28:42+00:00
NYC FLEET / DPRPARADE3-4,397 Coney Island Ave,Flatbush,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:53+00:00
NYC FLEET / DOCTRANSARSEN01,17 - 17 Hazen St Transportation,The Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:30:33+00:00,,2026-02-12T20:36:19+00:00
NYC FLEET / DOCTRANSARSEN02,Hillside Ave Transportation,Bronx,New York,Level 2,CT4020-HD-GW,2,UNREACHABLE,2026-02-12T06:03:33+00:00,2026-02-12T06:03:33+00:00,2026-02-11T20:23:34+00:00
NYC FLEET / DOC_FMRD-WH,Hazen St,Riker's Island,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:27:53+00:00,,2026-02-12T20:31:18+00:00
NYC FLEET / DOCCIBWESTFAC,West Facility CIB,Elmhurst,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T07:55:45+00:00,,2026-02-12T20:35:49+00:00
NYC FLEET / DOC_HAZENLT1A-B,14- 14 Hazen St,The Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:33:09+00:00,,2026-02-12T20:29:54+00:00
NYC FLEET / DOC_FLEETMT2A-B,1717 Hazen Street,Rikers Island,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:34+00:00
NYC FLEET / DOC_FLEETMT1A-B,1717 Hazen St.,Rikers Island,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:22+00:00
NYC FLEET / DOC_HAZENLT2A-B,14- 14 Hazen St,The Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:27:35+00:00
NYC FLEET / DOC_QNSCOURT,125-01 82nd Ave,Kew Gardens,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2023-01-19T13:56:35+00:00,2023-01-19T13:56:35+00:00,2023-01-19T13:56:35+00:00
NYC FLEET / DPRBXPEPNORTH-1,Westchester Av/Burr Av,Pelham Bay,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-11T19:03:03+00:00,,2026-02-12T20:30:26+00:00
NYC FLEET / DPR_CENTRALCOM1,313 Broome St,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:05+00:00
NYC FLEET / DPR_SROOSEVELT1,Hester St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:04+00:00
NYC FLEET / DPRCITYWIDE#15,13 Bronx Shore Rd,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:18:30+00:00
NYC FLEET / DPRPAYSONPLAY#1,269 Dyckman St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:17+00:00
NYC FLEET / DPROVERLOOK1A-B,80-30 Park Ln,Kew Gardens,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T14:56:08+00:00,,2026-02-12T20:27:42+00:00
NYC FLEET / DPRQBLIC#3&4,10th street and queens plaza south,Long Island City,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2026-02-11T10:16:00+00:00,2026-02-11T10:16:00+00:00,2026-02-11T10:16:00+00:00
NYC FLEET / DPRBXPEPNORTH-2,Westchester Av/Burr Av,Pelham Bay,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2026-02-11T17:52:28+00:00,2026-02-11T17:52:28+00:00,2026-02-11T10:40:48+00:00
NYC FLEET / DPR_SROOSEVELT2,Hester St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:23+00:00
NYC FLEET / DPRLITCHFLD5A-B,95 Prospect Park West,Brooklyn,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:36+00:00
NYC FLEET / DPRLITCHFLD7A-B,95 Prospect Park West,Brooklyn,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-11T14:23:22+00:00,,2026-02-12T20:28:01+00:00
NYC FLEET / DOC_FFF-CPT,120 Construction Way,Rikers Island,New York,Level 2,CT4020-HD-GW,2,UNREACHABLE,2026-02-12T06:01:01+00:00,2026-02-12T06:01:01+00:00,2026-02-11T20:20:18+00:00
NYC FLEET / DOC_CHAPEL-1,12-00 Hazen Street,East Elmhurst,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:58+00:00
NYC FLEET / DOC_ENVHEALTH,Hillside Ave,Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:32:29+00:00
NYC FLEET / DOC_PREA-1,1 Construction Way Parking Lot,Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:35+00:00
NYC FLEET / DOC_DIVISION-2,Hillside Ave,Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T07:55:13+00:00,,2026-02-12T20:31:33+00:00
NYC FLEET / DOC_FLEETUNIT-1,17-17 Hazen St,Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T07:49:39+00:00,,2026-02-12T20:32:33+00:00
NYC FLEET / DOC_PREA-2,1 Construction Way Parking Lot,Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:29:28+00:00,,2026-02-12T20:34:18+00:00
NYC FLEET / DOC_DIVISION-1,Hillside Ave,Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:58+00:00
NYC FLEET / DOC_RI-INVDIV-2,Hillside Ave,Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:27:52+00:00,,2026-02-12T20:29:07+00:00
NYC FLEET / DOC_RI-INVDIV-1,Hillside Ave,Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:33:24+00:00
NYC FLEET / DPRBXSTARLGT-G1,Bronx River House,Bronx,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOEVERNON_1_L3,44-36 Vernon Blvd,LIC,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:24+00:00
NYC FLEET / DPRARSENAL_1_L3,East Dr,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:22+00:00
NYC FLEET / DPR5BOROBB_2_L3,20 Bronx Shore Rd,New York,New York,Level 3,CPE250C-500-CHD-CCS1,0,REACHABLE,,,2026-02-12T20:31:11+00:00
NYC FLEET / DPR5BOROBB_1_L3,20 Bronx Shore Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:01+00:00
NYC FLEET / DPR_ICAHN_2_L3,10 Central Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2026-02-12T13:37:49+00:00,2026-02-12T13:37:49+00:00,2026-02-11T20:27:47+00:00
NYC FLEET / DPR_ICAHN_3_L3,10 Central Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2026-02-12T13:42:28+00:00,2026-02-12T13:42:28+00:00,2026-02-11T20:22:30+00:00
NYC FLEET / DOCFLEETMT_2_L3,17-17 Hazen St. Transportation,Flushing,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:19+00:00
NYC FLEET / OEMHQ_1_L3,165 Cadman Plz E,Downtown Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:28+00:00
NYC FLEET / NYPDHQ_1PP_1_L3,1 Police Plaza Path,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:39+00:00
NYC FLEET / DOCFLEETMT_1_L3,17 - 17 Hazen St,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,2,UNREACHABLE,2026-02-11T17:02:54+00:00,2026-02-11T17:02:54+00:00,2026-02-11T10:42:54+00:00
NYC FLEET / DCAS100GLD_1_L3,100 Gold St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:03+00:00
NYC FLEET / DCASCSTHSE_1_L3,6626 Metropolitan Ave,Middle Village,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:44+00:00
NYC FLEET / DCAS_1CNTR_2_L3,1 Centre St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:56+00:00
NYC FLEET / DCASCSTHSE_3_L3,6626 Metropolitan Ave,Middle Village,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:42+00:00
NYC FLEET / NYPD_CRS_1_L3,53-15 58th St,Flushing,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:22+00:00
NYC FLEET / NYPDHQ_1PP_3_L3,Rose St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:34+00:00
NYC FLEET / OEMWAREHSE_1_L3,930 Flushing Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:05+00:00
NYC FLEET / NYPDHQ_1PP_4_L3,1 Police Plaza Path,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:11+00:00
NYC FLEET / NYPDSSHOP4_1_L3,49-21 Metropolitan Ave,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:00+00:00
NYC FLEET / NYPD_RDMNK_2_L3,Rodmans Neck,Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:37+00:00
NYC FLEET / NYPD_RDMNK_1_L3,Rodmans Neck,Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:33+00:00
NYC FLEET / DOCWELLNES_1_L3,Hazen St,Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:26+00:00
NYC FLEET / DSNY_CRS_MM-1,52-35 58th St,Woodside,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:30:20+00:00
NYC FLEET / DSNY_MBS-GW,640 W 26th St,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DSNY_BK06A,93 Van Brunt St,Brooklyn,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:43+00:00
NYC FLEET / DOTHPRASPH_1_L3,32-1 Harper St,Corona,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:00+00:00
NYC FLEET / OCME_26ST_2_L3,421 E 26th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:48+00:00
NYC FLEET / DSNY_MBS-1,640 W 26th St,New York,New York,Level 2,CPF50-L23,0,REACHABLE,,,2026-02-12T20:30:13+00:00
NYC FLEET / OCME_26ST_1_L3,421 E 26th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:08+00:00
NYC FLEET / DPRTOTTENBLG203,208 Totten Ave,Bayside,New York,Level 2,CPF50-L23,0,REACHABLE,,,2026-02-12T20:36:46+00:00
NYC FLEET / DOTHPRASPH_2_L3,32-1 Harper St,Corona,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:58+00:00
NYC FLEET / DPROCBRZAC_2_L3,625 Father Capodanno Blvd,South Beach,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:44+00:00
NYC FLEET / DSNY_BK06-1,127 2nd Avenue,brooklyn,New York,Level 2,CPF50-L23-PEDMNT-CMK8,0,REACHABLE,,,2026-02-12T20:27:11+00:00
NYC FLEET / DPRMBLOT8_1_L3,920 Father Capodanno Blvd,Midland Beach,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:52+00:00
NYC FLEET / DPRMBLOT8_2_L3,920 Father Capodanno Blvd,Midland Beach,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:15+00:00
NYC FLEET / NYPD_CRS_2_L3,53-15 58th St,Flushing,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:14+00:00
NYC FLEET / DCASCSTHSE_2_L3,6626 Metropolitan Ave,Middle Village,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:00+00:00
NYC FLEET / DEPNTWNCRK_3_L3,327 Greenpoint Ave,Greenpoint,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:55+00:00
NYC FLEET / NYPDSSHOP9_4_L3,669 W 158 St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:15+00:00
NYC FLEET / NYPDSSHOP9_3_L3,669 W 158 St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:17+00:00
NYC FLEET / DPRRANAQUA_GW,1 Bronx River Pkwy,new york city,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DCAS100GLD_2_L3,100 Gold Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:18+00:00
NYC FLEET / DPRRANAQUA#1,1 Bronx River Pkwy,new york city,New York,Level 2,CPF50-L23,0,REACHABLE,,,2026-02-12T20:28:45+00:00
NYC FLEET / DPRRANAQUA#2,1 Bronx River Pkwy,new york city,New York,Level 2,CPF50,0,REACHABLE,,,2026-02-12T20:28:45+00:00
NYC FLEET / DPRRANAQUA#3,1 Bronx River Pkwy,new york city,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:28:45+00:00
NYC FLEET / DSNY_BX12-1,1635 E 233rd St,East Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:40:49+00:00,,2026-02-12T20:35:33+00:00
NYC FLEET / HPD_BK_ENF_1_L3,701 Euclid Ave,East New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:34+00:00
NYC FLEET / HPD_BK_ENF_2_L3,701 Euclid Ave,East New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:33+00:00
NYC FLEET / DEP_OWLSHD_2_L3,6700 Shore Pkwy,Bay Ridge,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2026-01-18T11:34:26+00:00,2026-01-18T11:34:26+00:00,2026-01-18T11:34:26+00:00
NYC FLEET / DSNY_MN10-3,1945 Park Ave,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:36+00:00
NYC FLEET / NYPD_CPRKP_1_L3,W 86 St/Traverse Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:52+00:00
NYC FLEET / DEP_623MYRTLE2,623 Myrtle Ave,Bedford-Stuyvesant,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:29+00:00
NYC FLEET / DEP_623MYRTLE1,623 Myrtle Ave,Bedford-Stuyvesant,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:06+00:00
NYC FLEET / DSNY_RBS-3,1000 West Service Road,Staten Island,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:08+00:00
NYC FLEET / DSNY_MN07-1,650 W 57th St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:42+00:00
NYC FLEET / DSNY_Q04-1,52-35 58th St,Woodside,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:08+00:00
NYC FLEET / DSNY_BK02,465 Hamilton Ave,Brooklyn,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:29:47+00:00
NYC FLEET / DSNY_BK15K-1,2501 Knapp St,Brooklyn,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:27:46+00:00
NYC FLEET / NYPDSSHOP9_1_L3,669 W 158 St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2025-02-03T16:23:29+00:00,2025-02-03T16:23:29+00:00,2025-02-03T16:23:29+00:00
NYC FLEET / NYPDSSHOP9_2_L3,669 W 158 St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2025-02-03T16:22:57+00:00,2025-02-03T16:22:57+00:00,2025-02-03T16:22:57+00:00
NYC FLEET / DEP_RHWWTP_1_L3,63 Flushing Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:56+00:00
NYC FLEET / DEP_RHWWTP_2_L3,63 Flushing Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:50+00:00
NYC FLEET / DCAS_BKNVY_1_L3,2 Navy St,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:11+00:00
NYC FLEET / DCAS_KNTAV_2_L3,390 Kent Ave,Southside,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:46+00:00
NYC FLEET / DCAS_KNTAV_1_L3,390 Kent Ave,Southside,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:37:00+00:00
NYC FLEET / DSNY_BXENF-WASH,1595 Washington Ave,The Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T14:14:09+00:00,,2026-02-12T20:31:32+00:00
NYC FLEET / DSNY_Q13J-2,153-67 146 ave,Jamaica,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:14+00:00
NYC FLEET / DSNY_CRS_VAWNE2,52-35 58th St,Woodside,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T14:57:17+00:00,,2026-02-12T20:32:17+00:00
NYC FLEET / DSNY_BX05-1,1331 Cromwell Avenue,bronx,New York,Level 2,CPF50-L23,0,REACHABLE,,,2026-02-12T20:30:37+00:00
NYC FLEET / DSNY_BK17-DCFC1,10502 Avenue D,brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:59+00:00
NYC FLEET / DSNY_MN05_DCFC2,353 Spring St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,1,REACHABLE,2026-02-10T23:43:36+00:00,,2026-02-12T20:30:34+00:00
NYC FLEET / NYPD_CADET_1_L3,235 E 20th St,New York City,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:11+00:00
NYC FLEET / DOT_WBSTR_1_L3,2144 Webster Ave,Belmont,New York,Level 3,CPE250C-500-CCS1-CHD,1,REACHABLE,2026-02-09T08:14:13+00:00,,2026-02-12T20:36:17+00:00
NYC FLEET / DOT_WBSTR_2_L3,2144 Webster ave,Fordham Heights,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:56+00:00
NYC FLEET / NYPD_114P_1_L3,3416 Astoria Blvd,LIC,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:53+00:00
NYC FLEET / DPR_ICAHN2,Rivers Edge Rd,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:19+00:00
NYC FLEET / DPROCBRZAC_1_L3,625 Father Capodanno Blvd,South Beach,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:07+00:00
NYC FLEET / DPR_RIHORT_GW,111 Sunken Garden Loop,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_BWRYBY_1_L3,4301 Berrian Blvd,Astoria,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:33+00:00
NYC FLEET / DEPNRVWWTP_1_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:50+00:00
NYC FLEET / DPR_ICAHN4,Hell Gate Cir,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:52+00:00
NYC FLEET / DHS_BKLMNR-1,300 Skillman Ave,East Williamsburg,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2025-08-18T06:23:12+00:00,2025-08-18T06:23:12+00:00,2025-08-18T06:23:12+00:00
NYC FLEET / DHS_BKLMNR-2,300 Skillman Ave,East Williamsburg,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:22+00:00
NYC FLEET / DPRCITYWIDE#10,13 Bronx Shore Rd,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:25+00:00
NYC FLEET / DPR_RIOPS_GW,111 Sunken Garden Loop,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DSNY_CRS_PC_GW,52-35 58th St,Queens,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DPRRIVERSIDE-S2,NY-9A,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-28T01:06:13+00:00,2026-01-28T01:06:13+00:00,2026-01-28T01:06:13+00:00
NYC FLEET / DPRRIVERSIDE-S1,Hudson River Greenway,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-10-29T19:44:15+00:00,2025-10-29T19:44:15+00:00,2025-10-29T19:44:15+00:00
NYC FLEET / DPRSLTENNIS-S1,42 Revere St,Silver Lake,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:35:14+00:00
NYC FLEET / DPRSLTENNIS-S2,42 Revere St,Staten Island,New York,Level 2,CT4010-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:14+00:00
