stationName,Address,City,State,postalCode,Lat,Long,Charger type,Charger type (legend),stationModel,StationNetworkStatus,LastPortStatus,faultReason,station_label,ports_total,ports_charging,ports_occupied,ports_available,StatusTimestamp,hours_unreachable,_loaded_at_utc
NYC FLEET / DEP_QNSREPAIR04,106-36 180th St,Jamaica,New York,11433,40.702885,-73.7778,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:27:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRARSENAL#14,East Dr,New York,New York,10019,40.767204,-73.9731,Level 2,Level 2,CPF25,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:29:53Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMBRADDICK1,8 Olmsted Dr,Corona,New York,11368,40.7510620319152,-73.8485889650297,Level 2,Level 2,CPF50-L18,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2025-01-28T13:40:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRARSENAL#3,East Dr,New York,New York,10019,40.767002,-73.97291,Level 2,Level 2,CPF25,Unreachable,UNREACHABLE,NONE,Occupied,1,0,1,0,2025-09-18T23:54:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRARSENAL#1,East Dr,New York,New York,10019,40.766876,-73.97282,Level 2,Level 2,CPF25,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-09-18T23:54:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ICAHN_1_L3,10 Central Rd,New York,New York,10035,40.792194,-73.92455,Level 3,Level 3 - Public Stations,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:23:03Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOEVERNONBLVD-4,44-36 Vernon Boulevard,LIC,New York,11101,40.74956854869365,-73.95383577748908,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOEVERNONBLVD-5,44-36 Vernon Boulevard,LIC,New York,11101,40.74959191623889,-73.95382773086203,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCAS100GLD_3_L3,100 Gold St,New York,New York,10038,40.709984,-74.00402,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:23:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_MTWAIN-1,2401 Neptune Ave,Brooklyn,New York,11224,40.578660100000015,-73.9924451441803,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCASNAVYYARD03,2 navy st,brooklyn,Wyoming,11201,40.700943,-73.98033,Level 2,Level 2,CPF25,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:28:32Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCASNAVYYARD04,2 Navy St,Brooklyn,New York,11201,40.69916286400306,-73.98076428465576,Level 2,Level 2,CPF25,Reachable,INUSE,NONE,Charging,1,1,0,0,2025-11-19T10:28:22Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY9METROTECH6,9 MetroTech Center,Brooklyn,New York,11201,40.69431673364828,-73.98430465767211,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDBXTRAFFC-S3,4223 3rd Ave,West Bronx,New York,10457,40.847305,-73.8962,Level 2,Level 2 - Solar,CT4010-HD2-GW-LTE,Unreachable,NEEDS SERVICE,Powered Off,Occupied,1,0,1,0,2025-11-18T19:25:20Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY9METROTECH7,9 MetroTech Center,Brooklyn,New York,11201,40.694273927021605,-73.9842832,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRLITCHFLD1A-B,95 Prospect Park West,Brooklyn,New York,11215,40.66639326993187,-73.9738306619713,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:22:18Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPNORTHRIVER01,750 W 145th St,New York,New York,10031,40.82752219319415,-73.95414118458632,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:49Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCAS_1CNTR_1_L3,1 Centre St,New York,New York,10007,40.7127509918443,-74.00346091955342,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:30:11Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPNEWTOWNCRK01,319 Greenpoint Ave,Greenpoint,New York,11222,40.731884,-73.94676,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:22:31Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPNEWTOWNCRK02,319 Greenpoint Ave,Greenpoint,New York,11222,40.731934,-73.94677,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:30:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK01-DCFC1,161 Varick Ave,East Williamsburg,New York,11237,40.71148409729617,-73.92895761535198,Level 3,Level 3,CPE250C-625-CCS1-CHD-NA,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK111+112,96-08 57th Ave,Corona,New York,11368,40.73586560183697,-73.86375554844165,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:21:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK113+114,58-17 Junction Blvd,Flushing,New York,11373,40.73580131113389,-73.86389617756782,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:27:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK107+108,96-08 57th Ave,Corona,New York,11368,40.73588938619854,-73.8636124693545,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:22:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK103+104,96-08 57th Ave,Corona,New York,11368,40.735909405788334,-73.863582043046,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,1,0,1,2025-11-19T10:27:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK117+118,58-17 Junction Blvd,Flushing,New York,11373,40.73578697734203,-73.86400418643876,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:22:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK105+106,96-08 57th Ave,Corona,New York,11368,40.7358541449446,-73.86370869360292,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:23:54Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK101+102,96-08 57th Ave,Corona,New York,11368,40.735918610578594,-73.8635797323115,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:21:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK115+116,58-17 Junction Blvd,Flushing,New York,11373,40.7358052687765,-73.86399613981172,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:28:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS_1_L3,104 B Rd,New York,New York,10035,40.787037,-73.92507,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:27:14Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPNTWNCRK_5_L3,319 Greenpoint Ave,Greenpoint,New York,11222,40.732353,-73.94682,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP_2_L3,29 Avenue of the Finest,New York,New York,10038,40.710342,-74.002,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,WATCH LIST,Overheat Current Reduced,Available,1,0,0,1,2025-11-19T10:23:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQ_2_L3,165 Cadman Plz E,Downtown Brooklyn,New York,11201,40.699444,-73.98907,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYCHA_MBMO_1,1980 Lexington Ave,New York,New York,10035,40.80161,-73.9398,Level 2,Level 2,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQCADMAN-3,165 Cadman Plaza E,Brooklyn,New York,11201,40.6991927258092,-73.98911885886082,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2019-03-19T12:59:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQCADMAN-4,165 Cadman Plaza E,Brooklyn,New York,11201,40.6991927258092,-73.98914970426443,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-03-02T05:21:31Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQCADMAN-2,165 Cadman Plaza E,Brooklyn,New York,11201,40.69919069230978,-73.98909337787512,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-03-02T05:45:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQCADMAN-1,165 Cadman Plaza E,Brooklyn,New York,11201,40.69918967556003,-73.98906253247145,Level 2,Level 2,CT600-GW1-RFID,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2022-03-02T05:46:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP_6_L3,17 Frankfort St,New York,New York,10038,40.71078,-74.00291,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:30:06Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP_5_L3,Rose St,New York,New York,10038,40.71135686748843,-74.00319781349182,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:03Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_B&GHS-1,1700 Fulton St,Brooklyn,New York,11213,40.67892270000001,-73.93159412698367,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_WLMSBG_1_L3,101 Varick Ave,Brooklyn,New York,11237,40.7088777,-73.9279403,Level 3,Level 3,CPE250C-500-CCS1-CHD,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-05-28T12:25:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMWAREHSE_2_L3,930 Flushing Ave,East Williamsburg,New York,11206,40.702213,-73.935394,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:06Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDHQ_1PP10_L3,1 Police Plaza Path,New York,New York,10038,40.712135,-74.001976,Level 3,Level 3,CPE250C-500-CCS1-CHD,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2023-04-26T17:44:11Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFLUSHING3A-B,8 Olmsted Dr,Corona,New York,11368,40.75177095854036,-73.848688369819,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:22:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFLUSHING2A-B,8 Olmsted Dr,Corona,New York,11368,40.751765430752435,-73.84868944860102,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:24:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#16A-B,6 Olmsted Dr,Corona,New York,11368,40.751579502553355,-73.84882872733499,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:22:22Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFLUSHING4A-B,8 Olmsted Dr,Corona,New York,11368,40.75184442100221,-73.84873539523215,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:27:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFLUSHING1A-B,8 Olmsted Dr,Corona,New York,11368,40.7517207168658,-73.84866411565673,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:24:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#17A-B,6 Olmsted Dr,Corona,New York,11368,40.75150567921071,-73.84878517294698,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:26:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFLUSHING5A-B,8 Olmsted Dr,Corona,New York,11368,40.751879742622144,-73.84876149737966,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:29:58Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRBXFORST#9A-B,1831 UNIONPORT RD,BRONX,New York,10462,40.84703722961172,-73.86960260747912,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:26:58Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#18A-B,6 Olmsted Dr,Corona,New York,11368,40.751463595378304,-73.84876789080727,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:21:04Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRNMEADOW#1A-B,97th St Transverse,New York,New York,10029,40.790975053241084,-73.95934606600923,Level 2,Level 2,CT4020-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,2,0,0,2,2023-09-19T13:43:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRMILLPOND1&2,Major Deegan Expy,West Bronx,New York,10451,40.824941729920305,-73.93166069360575,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:22:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRLITCHFLD4A-B,95 Prospect Park West,Brooklyn,New York,11215,40.66697412414123,-73.97390224113923,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:24:10Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRNMEADOW#2A-B,97th St Transverse,New York,New York,10029,40.79106362149469,-73.95929973129574,Level 2,Level 2,CT4020-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,2,0,0,2,2023-09-19T13:33:52Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRLITCHFLD6A-B,95 Prospect Park West,Brooklyn,New York,11215,40.66702498618668,-73.973862008004,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:29:47Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCITYWIDE#16,14 Bronx Shore Rd,New York,New York,10035,40.79928811850922,-73.92237760514342,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:24:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCITYWIDE#11,13 Bronx Shore Rd,New York,New York,10035,40.79949828425343,-73.92287095100846,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:26:46Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCITYWIDE#13,14 Bronx Shore Rd,New York,New York,10035,40.799301006816506,-73.92239985555068,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:04Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCITYWIDE#9,14 Bronx Shore Rd,New York,New York,10035,40.7993278,-73.92243489999998,Level 2,Level 2,CT4020-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,2,0,0,2,2023-02-01T14:29:32Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCITYWIDE#17,14 Bronx Shore Rd,New York,New York,10035,40.79938474320288,-73.92261714030928,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:20:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCITYWIDE#18,37-49 Bronx Shore Rd,New York,New York,10035,40.79939477225868,-73.92265536663103,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:27:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#14A-B,8 Olmsted Dr,Corona,New York,11368,40.751829494881704,-73.84876242100557,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:30:33Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ORCH-BCH-S2,Park Dr,The Bronx,New York,10464,40.872314,-73.7973591,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_FBF-S3,3159 Flatbush Ave,Brooklyn,New York,11234,40.59076476166294,-73.89222721282822,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:19Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_ORCH-BCH-S1,Park Dr,Bronx,New York,10464,40.86477348325424,-73.79516620652026,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,WATCH LIST,Earth Fault station in service,Available,1,0,0,1,2025-11-19T10:24:22Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_JFKHS-S1,1-49 Teunissen Pl,Bronx,New York,10463,40.87694155457433,-73.91319124292221,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_NEWTOWNC-S1,267 Greenpoint Ave,Greenpoint,New York,11222,40.73133393142922,-73.94870755606269,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:40Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOEPETRIDES-S1,21 Safety City Blvd,Todt Hill,New York,10301,40.607775237319636,-74.10626102285806,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-11-18T15:49:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOH_BEDFORDHCS1,515 Putnam Ave,Bedford-Stuyvesant,New York,11221,40.68533933326916,-73.94092121163942,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-09-12T16:59:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDBXTRAFFC-S1,4223 Third Ave,New York,New York,10457,40.847342967976175,-73.89631683199866,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Available,1,0,0,1,2025-11-18T17:23:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQARC-S1,42 Red Cross Pl,Downtown Brooklyn,New York,11201,40.69939679136861,-73.989099695562,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:20Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / OEMHQARC-S2,42 Red Cross Pl,Downtown Brooklyn,New York,11201,40.699401875101415,-73.9893330477463,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Charging,1,1,0,0,2025-11-13T17:30:46Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_HILLVW-S1,412-494 Central Park Ave,Yonkers,New York,10704,40.91737053305377,-73.8694569636196,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Charging,1,1,0,0,2025-11-18T22:13:33Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPDBXTRAFFC-S2,4223 Third Ave,New York,New York,10457,40.847324200000024,-73.89625715284808,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,2021-09-13T20:37:43Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCUNINGHM-S2,Fresh Meadows Cunningham parking lot,Queens,New York,11366,40.72675857577532,-73.7743807201294,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_CHAPEL-S1,Hazen St,Queens,New York,11370,40.79639185613721,-73.88499880720138,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_CIG-S2,1521-1529 E 102nd St,New York,New York,11236,40.63571423975969,-73.88513998759271,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,UNREACHABLE,NONE,Charging,1,1,0,0,2025-11-17T18:47:13Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_RI-INVDIV-S,Hillside Ave,Bronx,New York,10474,40.79656140511954,-73.89154540885448,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:26Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOTFLATLANDS-S1,928 E 76th St,Canarsie,New York,11236,40.63256689383508,-73.91630446875195,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:26:21Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_HARPER-S2,32-1 Harper St,Corona,New York,11368,40.76472174053473,-73.84207189769211,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,1,0,0,1,2025-03-28T07:06:32Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRLYONS-S1,405 Capodanno Blvd South Beach,New York,New York,10305,40.588480981319655,-74.06855071332244,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_WARDS-ARC,111 3rd Dr,New York,New York,10035,40.787437585521744,-73.92465068746282,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:57Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCUNINGHM-S5,196-00 Union Tpke,Fresh Meadows,New York,11366,40.73053427978674,-73.77306657857362,Level 2,Level 2 - Solar,CT4010-HD2-GW-LTE,Unreachable,NEEDS SERVICE,Powered Off,Charging,1,1,0,0,2025-11-18T20:47:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_3701JEROME2,3701 Jerome Ave,Bronx,New York,10467,40.88661564428272,-73.8794896883606,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2025-11-13T11:19:03Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_CROTONFP-BX,3701 Jerome Ave,BRONX,New York,10467,40.8865882694202,-73.87939715214958,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:23:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT2811QNSPLAZA,28-11 Queens Plaza North,Queens,New York,11101,40.750213623046875,-73.9384994506836,Level 2,Level 2 - Public Stations,CT500-GPRS1-RFID-ZIG,Unreachable,NEEDS SERVICE,Station Unreachable,Available,1,0,0,1,,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOC_FMRDCOMPLEX,0 Hazen St,The Bronx,New York,11370,40.79575061394425,-73.88754337930678,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOCCWOD3,Hillside Ave,Bronx,New York,10474,40.797188,-73.889145,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:24:11Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOCCMUTRAILER01,50 Construction Way CMU,Flushing,New York,11371,40.78948,-73.87715,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:26:35Z,0.0,2025-11-19T10:31:52.196106+00:00
